,0
1947,0.0
1948,0.6579999999999999
1949,0.37
1950,0.82
1951,0.45999999999999996
1952,0.0
1953,0.0
1954,0.0
1955,0.838
1956,0.0
1957,0.838
1958,0.0
1959,0.0
1960,0.0
1961,0.15400000000000003
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.6579999999999999
1970,0.0
1971,0.0
1972,0.0
1973,0.352
1974,0.0
1975,0.37
1976,0.136
1977,0.748
1978,0.0
1979,0.5680000000000001
1980,0.82
1981,0.0
1982,0.748
1983,0.0
1984,0.0
1985,0.0
1986,0.37
1987,0.73
1988,0.0
1989,0.45999999999999996
1990,0.0
1991,0.6759999999999999
1992,0.766
1993,0.4959999999999999
1994,0.0
1995,0.0
1996,0.0
1997,0.838
1998,0.352
1999,0.0
2000,0.0
2001,0.622
2002,0.0
2003,0.0
2004,0.784
2005,0.856
2006,0.0
2007,0.586
2008,0.55
2009,0.766
2010,0.0
2011,0.802
2012,0.136
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.4059999999999999
2018,0.748
2019,0.73
2020,0.0
2021,0.0
2022,0.856
2023,0.802
2024,0.712
2025,0.874
2026,0.784
2027,0.22599999999999998
2028,0.0
2029,0.0
2030,0.622
2031,0.838
2032,0.0
2033,0.478
2034,0.45999999999999996
2035,0.0
2036,0.0
2037,0.838
2038,0.766
2039,0.748
2040,0.0
2041,0.0
2042,0.604
2043,0.0
2044,0.6759999999999999
2045,0.874
2046,0.0
2047,0.604
2048,0.0
2049,0.0
2050,0.55
2051,0.0
2052,0.0
2053,0.478
2054,0.802
2055,0.0
2056,0.0
2057,0.802
2058,0.766
2059,0.0
2060,0.0
2061,0.0
2062,0.73
2063,0.0
2064,0.838
2065,0.6579999999999999
2066,0.0
2067,0.0
2068,0.0
2069,0.244
2070,0.874
2071,0.0
2072,0.0
2073,0.0
2074,0.6759999999999999
2075,0.82
2076,0.0
2077,0.0
2078,0.6579999999999999
2079,0.0
2080,0.694
2081,0.694
2082,0.0
2083,0.0
2084,0.4959999999999999
2085,0.0
2086,0.73
2087,0.0
2088,0.0
2089,0.0
2090,0.874
2091,0.874
2092,0.0
2093,0.0
2094,0.856
2095,0.874
2096,0.17199999999999993
2097,0.4959999999999999
2098,0.622
2099,0.0
2100,0.874
2101,0.0
2102,0.33399999999999996
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.5680000000000001
2108,0.856
2109,0.874
2110,0.0
2111,0.0
2112,0.6759999999999999
2113,0.4959999999999999
2114,0.0
2115,0.73
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.6399999999999999
2121,0.802
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.514
2127,0.17199999999999993
2128,0.532
2129,0.17199999999999993
2130,0.838
2131,0.622
2132,0.45999999999999996
2133,0.0
2134,0.0
2135,0.838
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.45999999999999996
2142,0.20799999999999996
2143,0.33399999999999996
2144,0.3879999999999999
2145,0.262
2146,0.118
2147,0.82
2148,0.838
2149,0.0
2150,0.0
2151,0.838
2152,0.0
2153,0.0
2154,0.352
2155,0.0
2156,0.0
2157,0.42399999999999993
2158,0.0
2159,0.33399999999999996
2160,0.0
2161,0.694
2162,0.838
2163,0.4959999999999999
2164,0.622
2165,0.0
2166,0.856
2167,0.0
2168,0.748
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.17199999999999993
2174,0.712
2175,0.856
2176,0.0
2177,0.6399999999999999
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.5680000000000001
2183,0.4059999999999999
2184,0.0
2185,0.586
2186,0.0
2187,0.0
2188,0.0
2189,0.766
2190,0.0
2191,0.874
2192,0.712
2193,0.2799999999999999
2194,0.0
2195,0.0
2196,0.586
2197,0.838
2198,0.0
2199,0.766
2200,0.766
2201,0.514
2202,0.874
2203,0.874
2204,0.0
2205,0.0
2206,0.31599999999999995
2207,0.0
2208,0.5680000000000001
2209,0.694
2210,0.0
2211,0.0
2212,0.0
2213,0.73
2214,0.0
2215,0.802
2216,0.802
2217,0.856
2218,0.44199999999999995
2219,0.5680000000000001
2220,0.82
2221,0.0
2222,0.0
2223,0.6399999999999999
2224,0.802
2225,0.856
2226,0.0
2227,0.0
2228,0.262
2229,0.0
2230,0.0
2231,0.6399999999999999
2232,0.0
2233,0.0
2234,0.42399999999999993
2235,0.694
2236,0.0
2237,0.15400000000000003
2238,0.0
2239,0.838
2240,0.604
2241,0.748
2242,0.0
2243,0.856
2244,0.0
2245,0.0
2246,0.0
2247,0.874
2248,0.0
2249,0.784
2250,0.3879999999999999
2251,0.55
2252,0.478
2253,0.0
2254,0.0
2255,0.0
2256,0.118
2257,0.42399999999999993
2258,0.4959999999999999
2259,0.0
2260,0.856
2261,0.0
2262,0.22599999999999998
2263,0.0
2264,0.0
2265,0.4059999999999999
2266,0.0
2267,0.622
2268,0.874
2269,0.0
2270,0.802
2271,0.0
2272,0.0
2273,0.0
2274,0.73
2275,0.37
2276,0.0
2277,0.244
2278,0.802
2279,0.0
2280,0.0
2281,0.4059999999999999
2282,0.4059999999999999
2283,0.20799999999999996
2284,0.802
2285,0.0
2286,0.42399999999999993
2287,0.802
2288,0.514
2289,0.802
2290,0.31599999999999995
2291,0.784
2292,0.856
2293,0.0
2294,0.73
2295,0.0
2296,0.0
2297,0.0
2298,0.802
2299,0.838
2300,0.802
2301,0.262
2302,0.874
2303,0.0
2304,0.31599999999999995
2305,0.0
2306,0.0
2307,0.622
2308,0.0
2309,0.0
2310,0.0
2311,0.784
2312,0.784
2313,0.2799999999999999
2314,0.856
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.784
2322,0.0
2323,0.856
2324,0.0
2325,0.4959999999999999
2326,0.0
2327,0.856
2328,0.0
2329,0.136
2330,0.748
2331,0.42399999999999993
2332,0.15400000000000003
2333,0.0
2334,0.766
2335,0.73
2336,0.4059999999999999
2337,0.0
2338,0.784
2339,0.0
2340,0.0
2341,0.45999999999999996
2342,0.0
2343,0.0
2344,0.874
2345,0.0
2346,0.838
2347,0.802
2348,0.0
2349,0.0
2350,0.18999999999999995
2351,0.622
2352,0.09999999999999998
2353,0.0
2354,0.09999999999999998
2355,0.0
2356,0.0
2357,0.0
2358,0.532
2359,0.712
2360,0.09999999999999998
2361,0.874
2362,0.6579999999999999
2363,0.874
2364,0.3879999999999999
2365,0.244
2366,0.874
2367,0.5680000000000001
2368,0.748
2369,0.33399999999999996
2370,0.0
2371,0.604
2372,0.42399999999999993
2373,0.73
2374,0.0
2375,0.4059999999999999
2376,0.838
2377,0.802
2378,0.0
2379,0.20799999999999996
2380,0.604
2381,0.838
2382,0.5680000000000001
2383,0.262
2384,0.0
2385,0.45999999999999996
2386,0.0
2387,0.694
2388,0.748
2389,0.0
2390,0.0
2391,0.748
2392,0.22599999999999998
2393,0.73
2394,0.0
2395,0.0
2396,0.802
2397,0.874
2398,0.478
2399,0.0
2400,0.856
2401,0.0
2402,0.0
2403,0.0
2404,0.748
2405,0.6759999999999999
2406,0.514
2407,0.37
2408,0.748
2409,0.874
2410,0.712
2411,0.0
2412,0.622
2413,0.0
2414,0.0
2415,0.0
2416,0.838
2417,0.838
2418,0.0
2419,0.0
2420,0.622
2421,0.4959999999999999
2422,0.478
2423,0.0
2424,0.09999999999999998
2425,0.5680000000000001
2426,0.0
2427,0.37
2428,0.6759999999999999
2429,0.0
2430,0.0
2431,0.33399999999999996
2432,0.0
2433,0.42399999999999993
2434,0.6759999999999999
2435,0.0
2436,0.33399999999999996
2437,0.09999999999999998
2438,0.766
2439,0.29799999999999993
2440,0.0
2441,0.44199999999999995
2442,0.514
2443,0.694
2444,0.0
2445,0.604
2446,0.0
2447,0.874
2448,0.514
2449,0.15400000000000003
2450,0.352
2451,0.712
2452,0.82
2453,0.0
2454,0.45999999999999996
2455,0.694
2456,0.17199999999999993
2457,0.118
2458,0.0
2459,0.33399999999999996
2460,0.44199999999999995
2461,0.0
2462,0.4959999999999999
2463,0.0
2464,0.874
2465,0.82
2466,0.0
2467,0.0
2468,0.694
2469,0.874
2470,0.0
2471,0.3879999999999999
2472,0.33399999999999996
2473,0.29799999999999993
2474,0.0
2475,0.712
2476,0.82
2477,0.856
2478,0.45999999999999996
2479,0.0
2480,0.31599999999999995
2481,0.6759999999999999
2482,0.622
2483,0.874
2484,0.856
2485,0.0
2486,0.0
2487,0.766
2488,0.0
2489,0.0
2490,0.18999999999999995
2491,0.0
2492,0.0
2493,0.5680000000000001
2494,0.3879999999999999
2495,0.0
2496,0.0
2497,0.0
2498,0.6399999999999999
2499,0.514
2500,0.0
2501,0.09999999999999998
2502,0.0
2503,0.0
2504,0.0
2505,0.2799999999999999
2506,0.0
2507,0.45999999999999996
2508,0.838
2509,0.244
2510,0.0
2511,0.0
2512,0.0
2513,0.874
2514,0.712
2515,0.0
2516,0.0
2517,0.802
2518,0.15400000000000003
2519,0.6759999999999999
2520,0.0
2521,0.33399999999999996
2522,0.44199999999999995
2523,0.838
2524,0.0
2525,0.33399999999999996
2526,0.0
2527,0.6399999999999999
2528,0.0
2529,0.4059999999999999
2530,0.0
2531,0.0
2532,0.09999999999999998
2533,0.0
2534,0.6399999999999999
2535,0.766
2536,0.0
2537,0.0
2538,0.15400000000000003
2539,0.838
2540,0.5680000000000001
2541,0.42399999999999993
2542,0.748
2543,0.0
2544,0.856
2545,0.838
2546,0.874
2547,0.33399999999999996
2548,0.0
2549,0.838
2550,0.0
2551,0.586
2552,0.784
2553,0.136
2554,0.82
2555,0.874
2556,0.0
2557,0.838
2558,0.712
2559,0.22599999999999998
2560,0.0
2561,0.0
2562,0.0
2563,0.29799999999999993
2564,0.0
2565,0.766
2566,0.0
2567,0.136
2568,0.712
2569,0.838
2570,0.5680000000000001
2571,0.0
2572,0.0
2573,0.622
2574,0.6759999999999999
2575,0.0
2576,0.838
2577,0.766
2578,0.82
2579,0.31599999999999995
2580,0.0
2581,0.622
2582,0.0
2583,0.352
2584,0.0
2585,0.0
2586,0.0
2587,0.604
2588,0.0
2589,0.0
2590,0.6399999999999999
2591,0.0
2592,0.0
2593,0.802
2594,0.0
2595,0.0
2596,0.15400000000000003
2597,0.694
2598,0.42399999999999993
2599,0.0
2600,0.0
2601,0.784
2602,0.262
2603,0.45999999999999996
2604,0.748
2605,0.622
2606,0.0
2607,0.622
2608,0.0
2609,0.0
2610,0.37
2611,0.874
2612,0.0
2613,0.0
2614,0.712
2615,0.262
2616,0.514
2617,0.694
2618,0.514
2619,0.0
2620,0.0
2621,0.20799999999999996
2622,0.0
2623,0.0
2624,0.802
2625,0.748
2626,0.262
2627,0.82
2628,0.3879999999999999
2629,0.784
2630,0.514
2631,0.0
2632,0.15400000000000003
2633,0.0
2634,0.802
2635,0.17199999999999993
2636,0.0
2637,0.31599999999999995
2638,0.0
2639,0.0
2640,0.856
2641,0.856
2642,0.33399999999999996
2643,0.0
2644,0.0
2645,0.6759999999999999
2646,0.0
2647,0.29799999999999993
2648,0.244
2649,0.44199999999999995
2650,0.0
2651,0.18999999999999995
2652,0.0
2653,0.586
2654,0.514
2655,0.6399999999999999
2656,0.0
2657,0.0
2658,0.3879999999999999
2659,0.0
2660,0.784
2661,0.874
2662,0.0
2663,0.802
2664,0.0
2665,0.33399999999999996
2666,0.586
2667,0.0
2668,0.15400000000000003
2669,0.694
2670,0.0
2671,0.586
2672,0.838
2673,0.6399999999999999
2674,0.586
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.244
2680,0.244
2681,0.622
2682,0.0
2683,0.766
2684,0.874
2685,0.31599999999999995
2686,0.748
2687,0.0
2688,0.45999999999999996
2689,0.622
2690,0.82
2691,0.838
2692,0.0
2693,0.784
2694,0.5680000000000001
2695,0.784
2696,0.0
2697,0.766
2698,0.604
2699,0.6579999999999999
2700,0.0
2701,0.748
2702,0.0
2703,0.244
2704,0.42399999999999993
2705,0.55
2706,0.802
2707,0.856
2708,0.0
2709,0.856
2710,0.4959999999999999
2711,0.0
2712,0.586
2713,0.0
2714,0.0
2715,0.856
2716,0.136
2717,0.55
2718,0.0
2719,0.532
2720,0.44199999999999995
2721,0.586
2722,0.766
2723,0.478
2724,0.33399999999999996
2725,0.0
2726,0.0
2727,0.0
2728,0.712
2729,0.33399999999999996
2730,0.0
2731,0.604
2732,0.604
2733,0.55
2734,0.856
2735,0.0
2736,0.0
2737,0.514
2738,0.6759999999999999
2739,0.802
2740,0.784
2741,0.0
2742,0.0
2743,0.42399999999999993
2744,0.31599999999999995
2745,0.586
2746,0.838
2747,0.478
2748,0.0
2749,0.0
2750,0.0
2751,0.874
2752,0.6759999999999999
2753,0.0
2754,0.838
2755,0.6759999999999999
2756,0.856
2757,0.802
2758,0.0
2759,0.604
2760,0.0
2761,0.0
2762,0.622
2763,0.0
2764,0.0
2765,0.0
2766,0.4059999999999999
2767,0.802
2768,0.6399999999999999
2769,0.0
2770,0.532
2771,0.0
2772,0.0
2773,0.352
2774,0.73
2775,0.784
2776,0.244
2777,0.784
2778,0.0
2779,0.6399999999999999
2780,0.0
2781,0.802
2782,0.694
2783,0.0
2784,0.0
2785,0.0
2786,0.31599999999999995
2787,0.0
2788,0.55
2789,0.18999999999999995
2790,0.748
2791,0.0
2792,0.15400000000000003
2793,0.45999999999999996
2794,0.0
2795,0.118
2796,0.0
2797,0.73
2798,0.22599999999999998
2799,0.82
2800,0.55
2801,0.0
2802,0.45999999999999996
2803,0.694
2804,0.31599999999999995
2805,0.856
2806,0.42399999999999993
2807,0.856
2808,0.0
2809,0.4959999999999999
2810,0.0
2811,0.18999999999999995
2812,0.37
2813,0.82
2814,0.856
2815,0.766
2816,0.514
2817,0.874
2818,0.802
2819,0.712
2820,0.0
2821,0.0
2822,0.5680000000000001
2823,0.856
2824,0.6399999999999999
2825,0.31599999999999995
2826,0.856
2827,0.0
2828,0.0
2829,0.0
2830,0.784
2831,0.748
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.45999999999999996
2837,0.784
2838,0.262
2839,0.0
2840,0.532
2841,0.784
2842,0.3879999999999999
2843,0.31599999999999995
2844,0.0
2845,0.82
2846,0.0
2847,0.784
2848,0.44199999999999995
2849,0.29799999999999993
2850,0.712
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.6399999999999999
2856,0.0
2857,0.838
2858,0.0
2859,0.0
2860,0.874
2861,0.622
2862,0.514
2863,0.514
2864,0.838
2865,0.784
2866,0.33399999999999996
2867,0.82
2868,0.0
2869,0.0
2870,0.29799999999999993
2871,0.20799999999999996
2872,0.73
2873,0.874
2874,0.3879999999999999
2875,0.0
2876,0.874
2877,0.0
2878,0.802
2879,0.0
2880,0.09999999999999998
2881,0.33399999999999996
2882,0.874
2883,0.0
2884,0.37
2885,0.0
2886,0.29799999999999993
2887,0.0
2888,0.748
2889,0.22599999999999998
2890,0.0
2891,0.136
2892,0.73
2893,0.604
2894,0.0
2895,0.784
2896,0.0
2897,0.82
2898,0.766
2899,0.0
2900,0.874
2901,0.2799999999999999
2902,0.0
2903,0.15400000000000003
2904,0.0
2905,0.604
2906,0.0
2907,0.0
2908,0.0
2909,0.784
2910,0.0
2911,0.82
2912,0.244
2913,0.784
2914,0.4059999999999999
2915,0.37
2916,0.0
2917,0.0
2918,0.0
2919,0.4959999999999999
2920,0.0
2921,0.244
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.766
2927,0.0
2928,0.0
2929,0.856
2930,0.0
2931,0.874
2932,0.0
2933,0.0
2934,0.0
2935,0.748
2936,0.0
2937,0.514
2938,0.82
2939,0.784
2940,0.0
2941,0.31599999999999995
2942,0.0
2943,0.4959999999999999
2944,0.0
2945,0.0
2946,0.0
2947,0.874
2948,0.0
2949,0.55
2950,0.0
2951,0.874
2952,0.0
2953,0.874
2954,0.0
2955,0.0
2956,0.514
2957,0.748
2958,0.4059999999999999
2959,0.0
2960,0.748
2961,0.6759999999999999
2962,0.0
2963,0.0
2964,0.15400000000000003
2965,0.0
2966,0.0
2967,0.6399999999999999
2968,0.31599999999999995
2969,0.712
2970,0.3879999999999999
2971,0.766
2972,0.0
2973,0.0
2974,0.0
2975,0.4059999999999999
2976,0.44199999999999995
2977,0.4959999999999999
2978,0.45999999999999996
2979,0.0
2980,0.262
2981,0.0
2982,0.0
2983,0.802
2984,0.73
2985,0.6759999999999999
2986,0.0
2987,0.29799999999999993
2988,0.0
2989,0.136
2990,0.874
2991,0.802
2992,0.0
2993,0.262
2994,0.874
2995,0.42399999999999993
2996,0.0
2997,0.0
2998,0.82
2999,0.514
3000,0.0
3001,0.2799999999999999
3002,0.0
3003,0.784
3004,0.0
3005,0.0
3006,0.2799999999999999
3007,0.2799999999999999
3008,0.82
3009,0.6759999999999999
3010,0.0
3011,0.0
3012,0.0
3013,0.33399999999999996
3014,0.766
3015,0.0
3016,0.0
3017,0.0
3018,0.45999999999999996
3019,0.45999999999999996
3020,0.0
3021,0.712
3022,0.532
3023,0.0
3024,0.5680000000000001
3025,0.5680000000000001
3026,0.586
3027,0.514
3028,0.838
3029,0.802
3030,0.478
3031,0.874
3032,0.0
3033,0.0
3034,0.838
3035,0.0
3036,0.586
3037,0.0
3038,0.0
3039,0.29799999999999993
3040,0.748
3041,0.784
3042,0.874
3043,0.0
3044,0.532
3045,0.604
3046,0.694
3047,0.0
3048,0.3879999999999999
3049,0.0
3050,0.766
3051,0.712
3052,0.4059999999999999
3053,0.838
3054,0.73
3055,0.6399999999999999
3056,0.17199999999999993
3057,0.784
3058,0.0
3059,0.874
3060,0.37
3061,0.5680000000000001
3062,0.0
3063,0.712
3064,0.6759999999999999
3065,0.0
3066,0.0
3067,0.586
3068,0.0
3069,0.0
3070,0.802
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.784
3077,0.0
3078,0.838
3079,0.748
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.73
3086,0.0
3087,0.0
3088,0.82
3089,0.748
3090,0.0
3091,0.0
3092,0.784
3093,0.0
3094,0.42399999999999993
3095,0.0
3096,0.0
3097,0.694
3098,0.856
3099,0.712
3100,0.0
3101,0.0
3102,0.45999999999999996
3103,0.0
3104,0.82
3105,0.874
3106,0.856
3107,0.4059999999999999
3108,0.0
3109,0.44199999999999995
3110,0.604
3111,0.604
3112,0.0
3113,0.0
3114,0.0
3115,0.73
3116,0.856
3117,0.0
3118,0.0
3119,0.514
3120,0.604
3121,0.0
3122,0.0
3123,0.44199999999999995
3124,0.20799999999999996
3125,0.0
3126,0.838
3127,0.0
3128,0.0
3129,0.0
3130,0.766
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.856
3136,0.37
3137,0.0
3138,0.4059999999999999
3139,0.82
3140,0.0
3141,0.4059999999999999
3142,0.622
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.838
3148,0.6399999999999999
3149,0.838
3150,0.0
3151,0.0
3152,0.0
3153,0.55
3154,0.0
3155,0.874
3156,0.33399999999999996
3157,0.0
3158,0.44199999999999995
3159,0.712
3160,0.82
3161,0.0
3162,0.802
3163,0.82
3164,0.4959999999999999
3165,0.0
3166,0.0
3167,0.6579999999999999
3168,0.6759999999999999
3169,0.0
3170,0.73
3171,0.0
3172,0.0
3173,0.45999999999999996
3174,0.18999999999999995
3175,0.0
3176,0.604
3177,0.802
3178,0.6759999999999999
3179,0.0
3180,0.0
3181,0.6759999999999999
3182,0.766
3183,0.15400000000000003
3184,0.0
3185,0.0
3186,0.45999999999999996
3187,0.6759999999999999
3188,0.17199999999999993
3189,0.0
3190,0.694
3191,0.0
3192,0.0
3193,0.6579999999999999
3194,0.18999999999999995
3195,0.2799999999999999
3196,0.0
3197,0.766
3198,0.82
3199,0.838
3200,0.3879999999999999
3201,0.42399999999999993
3202,0.17199999999999993
3203,0.0
3204,0.0
3205,0.748
3206,0.4059999999999999
3207,0.604
3208,0.0
3209,0.0
3210,0.694
3211,0.0
3212,0.0
3213,0.82
3214,0.0
3215,0.694
3216,0.856
3217,0.3879999999999999
3218,0.838
3219,0.15400000000000003
3220,0.118
3221,0.0
3222,0.0
3223,0.0
3224,0.136
3225,0.0
3226,0.0
3227,0.694
3228,0.0
3229,0.784
3230,0.802
3231,0.73
3232,0.44199999999999995
3233,0.0
3234,0.0
3235,0.0
3236,0.33399999999999996
3237,0.0
3238,0.6399999999999999
3239,0.0
3240,0.6759999999999999
3241,0.29799999999999993
3242,0.262
3243,0.0
3244,0.0
3245,0.6579999999999999
3246,0.44199999999999995
3247,0.838
3248,0.0
3249,0.856
3250,0.0
3251,0.0
3252,0.42399999999999993
3253,0.0
3254,0.0
3255,0.37
3256,0.0
3257,0.0
3258,0.136
3259,0.20799999999999996
3260,0.33399999999999996
3261,0.82
3262,0.0
3263,0.766
3264,0.0
3265,0.0
3266,0.55
3267,0.18999999999999995
3268,0.2799999999999999
3269,0.766
3270,0.748
3271,0.0
3272,0.0
3273,0.712
3274,0.18999999999999995
3275,0.4059999999999999
3276,0.604
3277,0.802
3278,0.0
3279,0.784
3280,0.748
3281,0.0
3282,0.6579999999999999
3283,0.15400000000000003
3284,0.0
3285,0.244
3286,0.712
3287,0.0
3288,0.0
3289,0.838
3290,0.31599999999999995
3291,0.514
3292,0.37
3293,0.0
3294,0.874
3295,0.694
3296,0.856
3297,0.0
3298,0.73
3299,0.3879999999999999
3300,0.17199999999999993
3301,0.0
3302,0.0
3303,0.784
3304,0.586
3305,0.42399999999999993
3306,0.0
3307,0.0
3308,0.784
3309,0.0
3310,0.0
3311,0.6399999999999999
3312,0.6759999999999999
3313,0.604
3314,0.856
3315,0.0
3316,0.0
3317,0.6399999999999999
3318,0.478
3319,0.802
3320,0.694
3321,0.0
3322,0.0
3323,0.838
3324,0.874
3325,0.532
3326,0.82
3327,0.802
3328,0.0
3329,0.5680000000000001
3330,0.0
3331,0.0
3332,0.0
3333,0.748
3334,0.604
3335,0.874
3336,0.31599999999999995
3337,0.0
3338,0.0
3339,0.856
3340,0.0
3341,0.0
3342,0.0
3343,0.694
3344,0.586
3345,0.838
3346,0.0
3347,0.29799999999999993
3348,0.478
3349,0.856
3350,0.20799999999999996
3351,0.0
3352,0.0
3353,0.44199999999999995
3354,0.604
3355,0.262
3356,0.5680000000000001
3357,0.0
3358,0.784
3359,0.622
3360,0.42399999999999993
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.532
3367,0.0
3368,0.802
3369,0.136
3370,0.6759999999999999
3371,0.0
3372,0.514
3373,0.118
3374,0.0
3375,0.55
3376,0.622
3377,0.4959999999999999
3378,0.0
3379,0.514
3380,0.0
3381,0.748
3382,0.0
3383,0.0
3384,0.6579999999999999
3385,0.0
3386,0.0
3387,0.4959999999999999
3388,0.136
3389,0.33399999999999996
3390,0.0
3391,0.55
3392,0.838
3393,0.82
3394,0.0
3395,0.0
3396,0.712
3397,0.478
3398,0.0
3399,0.55
3400,0.0
3401,0.856
3402,0.0
3403,0.18999999999999995
3404,0.838
3405,0.766
3406,0.2799999999999999
3407,0.0
3408,0.6759999999999999
3409,0.748
3410,0.766
3411,0.42399999999999993
3412,0.0
3413,0.352
3414,0.0
3415,0.33399999999999996
3416,0.0
3417,0.532
3418,0.622
3419,0.262
3420,0.856
3421,0.838
3422,0.0
3423,0.0
3424,0.3879999999999999
3425,0.0
3426,0.0
3427,0.6579999999999999
3428,0.0
3429,0.0
3430,0.784
3431,0.6759999999999999
3432,0.856
3433,0.0
3434,0.5680000000000001
3435,0.586
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.874
3441,0.73
3442,0.712
3443,0.17199999999999993
3444,0.31599999999999995
3445,0.82
3446,0.2799999999999999
3447,0.0
3448,0.586
3449,0.766
3450,0.17199999999999993
3451,0.0
3452,0.0
3453,0.6759999999999999
3454,0.694
3455,0.0
3456,0.0
3457,0.622
3458,0.784
3459,0.0
3460,0.0
3461,0.604
3462,0.0
3463,0.784
3464,0.4059999999999999
3465,0.694
3466,0.0
3467,0.748
3468,0.766
3469,0.82
3470,0.0
3471,0.0
3472,0.0
3473,0.532
3474,0.0
3475,0.73
3476,0.712
3477,0.0
3478,0.0
3479,0.0
3480,0.784
3481,0.0
3482,0.766
3483,0.784
3484,0.244
3485,0.874
3486,0.694
3487,0.0
3488,0.586
3489,0.31599999999999995
3490,0.838
3491,0.0
3492,0.856
3493,0.532
3494,0.0
3495,0.586
3496,0.856
3497,0.0
3498,0.31599999999999995
3499,0.586
3500,0.0
3501,0.622
3502,0.0
3503,0.478
3504,0.0
3505,0.136
3506,0.0
3507,0.44199999999999995
3508,0.856
3509,0.352
3510,0.874
3511,0.0
3512,0.0
3513,0.0
3514,0.37
3515,0.0
3516,0.2799999999999999
3517,0.604
3518,0.42399999999999993
3519,0.0
3520,0.18999999999999995
3521,0.0
3522,0.09999999999999998
3523,0.856
3524,0.37
3525,0.0
3526,0.31599999999999995
3527,0.4059999999999999
3528,0.0
3529,0.604
3530,0.0
3531,0.09999999999999998
3532,0.514
3533,0.0
3534,0.766
3535,0.3879999999999999
3536,0.0
3537,0.712
3538,0.694
3539,0.45999999999999996
3540,0.604
3541,0.802
3542,0.784
3543,0.0
3544,0.136
3545,0.3879999999999999
3546,0.22599999999999998
3547,0.478
3548,0.82
3549,0.262
3550,0.0
3551,0.838
3552,0.22599999999999998
3553,0.0
3554,0.0
3555,0.0
3556,0.55
3557,0.0
3558,0.0
3559,0.766
3560,0.0
3561,0.0
3562,0.712
3563,0.784
3564,0.0
3565,0.0
3566,0.6579999999999999
3567,0.5680000000000001
3568,0.802
3569,0.0
3570,0.766
3571,0.838
3572,0.838
3573,0.0
3574,0.18999999999999995
3575,0.33399999999999996
3576,0.0
3577,0.766
3578,0.0
3579,0.0
3580,0.0
3581,0.4959999999999999
3582,0.0
3583,0.0
3584,0.3879999999999999
3585,0.0
3586,0.478
3587,0.0
3588,0.622
3589,0.748
3590,0.262
3591,0.0
3592,0.82
3593,0.18999999999999995
3594,0.0
3595,0.838
3596,0.0
3597,0.0
3598,0.838
3599,0.604
3600,0.0
3601,0.0
3602,0.6579999999999999
3603,0.45999999999999996
3604,0.0
3605,0.73
3606,0.802
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.6759999999999999
3615,0.3879999999999999
3616,0.352
3617,0.82
3618,0.784
3619,0.712
3620,0.0
3621,0.0
3622,0.5680000000000001
3623,0.0
3624,0.42399999999999993
3625,0.4959999999999999
3626,0.18999999999999995
3627,0.0
3628,0.33399999999999996
3629,0.15400000000000003
3630,0.0
3631,0.5680000000000001
3632,0.874
3633,0.0
3634,0.0
3635,0.784
3636,0.0
3637,0.0
3638,0.0
3639,0.802
3640,0.6579999999999999
3641,0.6759999999999999
3642,0.4959999999999999
3643,0.0
3644,0.838
3645,0.6399999999999999
3646,0.514
3647,0.37
3648,0.784
3649,0.622
3650,0.37
3651,0.0
3652,0.0
3653,0.33399999999999996
3654,0.0
3655,0.622
3656,0.31599999999999995
3657,0.6759999999999999
3658,0.856
3659,0.0
3660,0.6579999999999999
3661,0.802
3662,0.514
3663,0.0
3664,0.0
3665,0.0
3666,0.42399999999999993
3667,0.694
3668,0.0
3669,0.784
3670,0.478
3671,0.838
3672,0.17199999999999993
3673,0.4959999999999999
3674,0.55
3675,0.0
3676,0.244
3677,0.0
3678,0.0
3679,0.856
3680,0.55
3681,0.0
3682,0.784
3683,0.0
3684,0.0
3685,0.31599999999999995
3686,0.514
3687,0.838
3688,0.44199999999999995
3689,0.0
3690,0.0
3691,0.0
3692,0.622
3693,0.0
3694,0.856
